# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 2
# Warmup Iteration   1: 55.162 ops/s
# Warmup Iteration   2: 56.900 ops/s
# Warmup Iteration   3: 57.033 ops/s
# Warmup Iteration   4: 56.994 ops/s
# Warmup Iteration   5: 57.132 ops/s
# Warmup Iteration   6: 56.849 ops/s
# Warmup Iteration   7: 56.655 ops/s
# Warmup Iteration   8: 57.077 ops/s
Iteration   1: 56.912 ops/s
Iteration   2: 56.494 ops/s
Iteration   3: 57.052 ops/s
Iteration   4: 57.581 ops/s
Iteration   5: 57.092 ops/s
Iteration   6: 56.513 ops/s
Iteration   7: 56.995 ops/s
Iteration   8: 56.840 ops/s
Iteration   9: 56.937 ops/s
Iteration  10: 57.370 ops/s

# Run progress: 10.00% complete, ETA 00:22:57
# Fork: 2 of 2
# Warmup Iteration   1: 48.243 ops/s
# Warmup Iteration   2: 49.417 ops/s
# Warmup Iteration   3: 49.497 ops/s
# Warmup Iteration   4: 49.644 ops/s
# Warmup Iteration   5: 49.638 ops/s
# Warmup Iteration   6: 49.446 ops/s
# Warmup Iteration   7: 49.631 ops/s
# Warmup Iteration   8: 49.459 ops/s
Iteration   1: 49.590 ops/s
Iteration   2: 49.528 ops/s
Iteration   3: 50.085 ops/s
Iteration   4: 49.375 ops/s
Iteration   5: 49.338 ops/s
Iteration   6: 49.917 ops/s
Iteration   7: 49.654 ops/s
Iteration   8: 49.253 ops/s
Iteration   9: 50.100 ops/s
Iteration  10: 49.542 ops/s


Result "com.meylism.databind.Deserialization.dsljson":
  53.308 ±(99.9%) 3.281 ops/s [Average]
  (min, avg, max) = (49.253, 53.308, 57.581), stdev = 3.778
  CI (99.9%): [50.027, 56.589] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
