# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 2
# Warmup Iteration   1: 23.618 ops/s
# Warmup Iteration   2: 32.053 ops/s
# Warmup Iteration   3: 31.622 ops/s
# Warmup Iteration   4: 31.345 ops/s
# Warmup Iteration   5: 31.777 ops/s
# Warmup Iteration   6: 31.846 ops/s
# Warmup Iteration   7: 31.806 ops/s
# Warmup Iteration   8: 31.661 ops/s
Iteration   1: 31.966 ops/s
Iteration   2: 30.288 ops/s
Iteration   3: 32.758 ops/s
Iteration   4: 33.179 ops/s
Iteration   5: 32.995 ops/s
Iteration   6: 31.540 ops/s
Iteration   7: 32.258 ops/s
Iteration   8: 32.640 ops/s
Iteration   9: 32.742 ops/s
Iteration  10: 32.815 ops/s

# Run progress: 10.00% complete, ETA 00:23:21
# Fork: 2 of 2
# Warmup Iteration   1: 26.019 ops/s
# Warmup Iteration   2: 32.808 ops/s
# Warmup Iteration   3: 33.266 ops/s
# Warmup Iteration   4: 32.892 ops/s
# Warmup Iteration   5: 32.598 ops/s
# Warmup Iteration   6: 32.959 ops/s
# Warmup Iteration   7: 33.148 ops/s
# Warmup Iteration   8: 33.391 ops/s
Iteration   1: 31.755 ops/s
Iteration   2: 32.394 ops/s
Iteration   3: 31.333 ops/s
Iteration   4: 32.316 ops/s
Iteration   5: 33.061 ops/s
Iteration   6: 32.551 ops/s
Iteration   7: 33.343 ops/s
Iteration   8: 33.629 ops/s
Iteration   9: 31.806 ops/s
Iteration  10: 33.482 ops/s


Result "com.meylism.databind.Deserialization.dsljson":
  32.442 ±(99.9%) 0.711 ops/s [Average]
  (min, avg, max) = (30.288, 32.442, 33.629), stdev = 0.819
  CI (99.9%): [31.731, 33.154] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson_reflection

# Run progress: 20.00% complete, ETA 00:20:44
# Fork: 1 of 2
# Warmup Iteration   1: 25.162 ops/s
# Warmup Iteration   2: 33.153 ops/s
# Warmup Iteration   3: 32.116 ops/s
# Warmup Iteration   4: 32.864 ops/s
# Warmup Iteration   5: 32.498 ops/s
# Warmup Iteration   6: 32.733 ops/s
# Warmup Iteration   7: 32.342 ops/s
# Warmup Iteration   8: 32.514 ops/s
Iteration   1: 33.017 ops/s
Iteration   2: 32.928 ops/s
Iteration   3: 35.064 ops/s
Iteration   4: 31.572 ops/s
Iteration   5: 32.443 ops/s
Iteration   6: 34.818 ops/s
Iteration   7: 31.238 ops/s
Iteration   8: 32.504 ops/s
Iteration   9: 31.657 ops/s
Iteration  10: 32.900 ops/s

# Run progress: 30.00% complete, ETA 00:18:08
# Fork: 2 of 2
# Warmup Iteration   1: 26.545 ops/s
# Warmup Iteration   2: 32.611 ops/s
# Warmup Iteration   3: 33.232 ops/s
# Warmup Iteration   4: 33.223 ops/s
# Warmup Iteration   5: 32.219 ops/s
# Warmup Iteration   6: 31.986 ops/s
# Warmup Iteration   7: 32.445 ops/s
