# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 2
# Warmup Iteration   1: 62.913 ops/s
# Warmup Iteration   2: 63.807 ops/s
# Warmup Iteration   3: 63.711 ops/s
# Warmup Iteration   4: 63.569 ops/s
# Warmup Iteration   5: 63.573 ops/s
# Warmup Iteration   6: 63.454 ops/s
# Warmup Iteration   7: 63.474 ops/s
# Warmup Iteration   8: 63.618 ops/s
Iteration   1: 63.318 ops/s
Iteration   2: 63.564 ops/s
Iteration   3: 63.408 ops/s
Iteration   4: 63.652 ops/s
Iteration   5: 63.344 ops/s
Iteration   6: 63.656 ops/s
Iteration   7: 63.537 ops/s
Iteration   8: 63.682 ops/s
Iteration   9: 63.314 ops/s
Iteration  10: 63.562 ops/s

# Run progress: 10.00% complete, ETA 00:23:04
# Fork: 2 of 2
# Warmup Iteration   1: 51.774 ops/s
# Warmup Iteration   2: 52.685 ops/s
# Warmup Iteration   3: 52.653 ops/s
# Warmup Iteration   4: 52.568 ops/s
# Warmup Iteration   5: 52.469 ops/s
# Warmup Iteration   6: 52.501 ops/s
# Warmup Iteration   7: 52.388 ops/s
# Warmup Iteration   8: 52.344 ops/s
Iteration   1: 52.300 ops/s
Iteration   2: 52.192 ops/s
Iteration   3: 52.299 ops/s
Iteration   4: 52.273 ops/s
Iteration   5: 52.225 ops/s
Iteration   6: 52.451 ops/s
Iteration   7: 52.355 ops/s
Iteration   8: 52.098 ops/s
Iteration   9: 52.295 ops/s
Iteration  10: 52.367 ops/s


Result "com.meylism.databind.Deserialization.dsljson":
  57.895 ±(99.9%) 4.998 ops/s [Average]
  (min, avg, max) = (52.098, 57.895, 63.682), stdev = 5.756
  CI (99.9%): [52.896, 62.893] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson_reflection

# Run progress: 20.00% complete, ETA 00:20:32
# Fork: 1 of 2
# Warmup Iteration   1: 55.821 ops/s
# Warmup Iteration   2: 56.666 ops/s
# Warmup Iteration   3: 56.562 ops/s
# Warmup Iteration   4: 56.544 ops/s
# Warmup Iteration   5: 56.421 ops/s
# Warmup Iteration   6: 56.479 ops/s
# Warmup Iteration   7: 56.312 ops/s
# Warmup Iteration   8: 56.423 ops/s
Iteration   1: 56.303 ops/s
Iteration   2: 56.461 ops/s
Iteration   3: 56.452 ops/s
Iteration   4: 56.594 ops/s
Iteration   5: 56.293 ops/s
Iteration   6: 56.230 ops/s
Iteration   7: 56.410 ops/s
Iteration   8: 56.194 ops/s
Iteration   9: 56.433 ops/s
Iteration  10: 56.458 ops/s

# Run progress: 30.00% complete, ETA 00:17:58
# Fork: 2 of 2
# Warmup Iteration   1: 62.818 ops/s
# Warmup Iteration   2: 63.771 ops/s
# Warmup Iteration   3: 63.647 ops/s
# Warmup Iteration   4: 63.452 ops/s
# Warmup Iteration   5: 63.556 ops/s
# Warmup Iteration   6: 63.344 ops/s
# Warmup Iteration   7: 63.660 ops/s
# Warmup Iteration   8: 63.603 ops/s
Iteration   1: 63.652 ops/s
Iteration   2: 63.359 ops/s
Iteration   3: 63.572 ops/s
Iteration   4: 63.378 ops/s
Iteration   5: 63.339 ops/s
Iteration   6: 63.449 ops/s
Iteration   7: 63.600 ops/s
Iteration   8: 63.564 ops/s
Iteration   9: 63.572 ops/s
Iteration  10: 63.455 ops/s


Result "com.meylism.databind.Deserialization.dsljson_reflection":
  59.938 ±(99.9%) 3.169 ops/s [Average]
  (min, avg, max) = (56.194, 59.938, 63.652), stdev = 3.650
  CI (99.9%): [56.769, 63.108] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.gson

# Run progress: 40.00% complete, ETA 00:15:24
# Fork: 1 of 2
# Warmup Iteration   1: 40.049 ops/s
# Warmup Iteration   2: 41.359 ops/s
# Warmup Iteration   3: 41.368 ops/s
# Warmup Iteration   4: 41.329 ops/s
# Warmup Iteration   5: 41.187 ops/s
# Warmup Iteration   6: 41.183 ops/s
# Warmup Iteration   7: 41.188 ops/s
# Warmup Iteration   8: 41.177 ops/s
Iteration   1: 41.265 ops/s
Iteration   2: 41.150 ops/s
Iteration   3: 41.166 ops/s
Iteration   4: 40.873 ops/s
Iteration   5: 41.261 ops/s
Iteration   6: 41.291 ops/s
Iteration   7: 40.907 ops/s
Iteration   8: 41.081 ops/s
Iteration   9: 41.192 ops/s
Iteration  10: 41.262 ops/s

# Run progress: 50.00% complete, ETA 00:12:50
# Fork: 2 of 2
# Warmup Iteration   1: 42.082 ops/s
# Warmup Iteration   2: 42.949 ops/s
# Warmup Iteration   3: 42.928 ops/s
# Warmup Iteration   4: 42.860 ops/s
# Warmup Iteration   5: 42.800 ops/s
# Warmup Iteration   6: 42.811 ops/s
# Warmup Iteration   7: 42.801 ops/s
# Warmup Iteration   8: 42.798 ops/s
Iteration   1: 42.774 ops/s
Iteration   2: 42.773 ops/s
Iteration   3: 42.699 ops/s
Iteration   4: 42.892 ops/s
Iteration   5: 42.831 ops/s
Iteration   6: 42.784 ops/s
Iteration   7: 42.397 ops/s
Iteration   8: 42.828 ops/s
Iteration   9: 42.910 ops/s
Iteration  10: 42.835 ops/s


Result "com.meylism.databind.Deserialization.gson":
  41.958 ±(99.9%) 0.736 ops/s [Average]
  (min, avg, max) = (40.873, 41.958, 42.910), stdev = 0.847
  CI (99.9%): [41.223, 42.694] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
