# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 2
# Warmup Iteration   1: 5067.177 ops/s
# Warmup Iteration   2: 5117.920 ops/s
# Warmup Iteration   3: 5120.131 ops/s
# Warmup Iteration   4: 5114.859 ops/s
# Warmup Iteration   5: 5121.644 ops/s
# Warmup Iteration   6: 5117.832 ops/s
# Warmup Iteration   7: 5121.763 ops/s
# Warmup Iteration   8: 5117.302 ops/s
Iteration   1: 5109.282 ops/s
Iteration   2: 5110.486 ops/s
Iteration   3: 5117.587 ops/s
Iteration   4: 5120.603 ops/s
Iteration   5: 5101.855 ops/s
Iteration   6: 5113.006 ops/s
Iteration   7: 5117.997 ops/s
Iteration   8: 5110.107 ops/s
Iteration   9: 5111.123 ops/s
Iteration  10: 5100.793 ops/s

# Run progress: 10.00% complete, ETA 00:22:38
# Fork: 2 of 2
# Warmup Iteration   1: 5047.861 ops/s
# Warmup Iteration   2: 5097.428 ops/s
# Warmup Iteration   3: 5112.018 ops/s
# Warmup Iteration   4: 5119.001 ops/s
# Warmup Iteration   5: 5118.041 ops/s
# Warmup Iteration   6: 5117.757 ops/s
# Warmup Iteration   7: 5118.374 ops/s
# Warmup Iteration   8: 5116.748 ops/s
Iteration   1: 5121.237 ops/s
Iteration   2: 5122.355 ops/s
Iteration   3: 5116.380 ops/s
Iteration   4: 5116.788 ops/s
Iteration   5: 5112.160 ops/s
Iteration   6: 5121.353 ops/s
Iteration   7: 5114.086 ops/s
Iteration   8: 5107.978 ops/s
Iteration   9: 5111.827 ops/s
