# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 2
# Warmup Iteration   1: 366178.717 ops/s
# Warmup Iteration   2: 395040.635 ops/s
# Warmup Iteration   3: 395761.612 ops/s
# Warmup Iteration   4: 395230.063 ops/s
# Warmup Iteration   5: 395885.067 ops/s
# Warmup Iteration   6: 395517.561 ops/s
# Warmup Iteration   7: 394927.107 ops/s
# Warmup Iteration   8: 395340.806 ops/s
Iteration   1: 394631.694 ops/s
Iteration   2: 395826.679 ops/s
Iteration   3: 395746.625 ops/s
Iteration   4: 394415.618 ops/s
Iteration   5: 394880.606 ops/s
Iteration   6: 395393.482 ops/s
Iteration   7: 394176.046 ops/s
Iteration   8: 395902.742 ops/s
Iteration   9: 394927.801 ops/s
Iteration  10: 394477.949 ops/s

# Run progress: 10.00% complete, ETA 00:22:38
# Fork: 2 of 2
# Warmup Iteration   1: 435202.248 ops/s
# Warmup Iteration   2: 472074.951 ops/s
# Warmup Iteration   3: 472223.682 ops/s
# Warmup Iteration   4: 472361.034 ops/s
# Warmup Iteration   5: 472272.606 ops/s
# Warmup Iteration   6: 472921.598 ops/s
# Warmup Iteration   7: 473243.353 ops/s
# Warmup Iteration   8: 472813.813 ops/s
Iteration   1: 474167.633 ops/s
Iteration   2: 471401.331 ops/s
Iteration   3: 471952.825 ops/s
Iteration   4: 471791.478 ops/s
Iteration   5: 472662.137 ops/s
Iteration   6: 472538.469 ops/s
Iteration   7: 472325.077 ops/s
Iteration   8: 473113.662 ops/s
Iteration   9: 472994.218 ops/s
Iteration  10: 471551.247 ops/s


Result "com.meylism.databind.Deserialization.dsljson":
  433743.866 ±(99.9%) 34489.428 ops/s [Average]
  (min, avg, max) = (394176.046, 433743.866, 474167.633), stdev = 39718.076
  CI (99.9%): [399254.438, 468233.294] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson_reflection

# Run progress: 20.00% complete, ETA 00:20:07
# Fork: 1 of 2
# Warmup Iteration   1: 489591.823 ops/s
# Warmup Iteration   2: 525179.582 ops/s
# Warmup Iteration   3: 525107.469 ops/s
# Warmup Iteration   4: 525211.542 ops/s
# Warmup Iteration   5: 524551.845 ops/s
# Warmup Iteration   6: 526444.661 ops/s
# Warmup Iteration   7: 526373.291 ops/s
# Warmup Iteration   8: 525686.190 ops/s
Iteration   1: 528148.638 ops/s
Iteration   2: 525260.147 ops/s
Iteration   3: 523763.359 ops/s
Iteration   4: 525492.895 ops/s
Iteration   5: 524452.976 ops/s
Iteration   6: 523146.305 ops/s
Iteration   7: 523901.230 ops/s
Iteration   8: 531610.337 ops/s
Iteration   9: 523091.520 ops/s
Iteration  10: 523457.695 ops/s

# Run progress: 30.00% complete, ETA 00:17:36
# Fork: 2 of 2
# Warmup Iteration   1: 529807.294 ops/s
# Warmup Iteration   2: 592740.229 ops/s
# Warmup Iteration   3: 592895.920 ops/s
# Warmup Iteration   4: 594245.716 ops/s
# Warmup Iteration   5: 593587.173 ops/s
# Warmup Iteration   6: 592312.951 ops/s
# Warmup Iteration   7: 593172.260 ops/s
# Warmup Iteration   8: 592557.539 ops/s
Iteration   1: 592171.707 ops/s
Iteration   2: 589740.205 ops/s
Iteration   3: 592157.665 ops/s
Iteration   4: 590668.201 ops/s
Iteration   5: 593755.198 ops/s
Iteration   6: 591565.117 ops/s
Iteration   7: 591648.052 ops/s
Iteration   8: 592788.285 ops/s
Iteration   9: 593016.922 ops/s
Iteration  10: 590480.896 ops/s


Result "com.meylism.databind.Deserialization.dsljson_reflection":
  558515.867 ±(99.9%) 29705.950 ops/s [Average]
  (min, avg, max) = (523091.520, 558515.867, 593755.198), stdev = 34209.416
  CI (99.9%): [528809.917, 588221.818] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.gson

# Run progress: 40.00% complete, ETA 00:15:05
# Fork: 1 of 2
# Warmup Iteration   1: 158081.763 ops/s
# Warmup Iteration   2: 169415.453 ops/s
# Warmup Iteration   3: 169925.695 ops/s
# Warmup Iteration   4: 170065.836 ops/s
# Warmup Iteration   5: 170171.253 ops/s
# Warmup Iteration   6: 170038.682 ops/s
# Warmup Iteration   7: 169862.620 ops/s
# Warmup Iteration   8: 169876.320 ops/s
Iteration   1: 170042.483 ops/s
Iteration   2: 170273.949 ops/s
Iteration   3: 169638.273 ops/s
Iteration   4: 170318.904 ops/s
Iteration   5: 170113.945 ops/s
Iteration   6: 169909.609 ops/s
Iteration   7: 169729.881 ops/s
Iteration   8: 170120.607 ops/s
Iteration   9: 169948.374 ops/s
Iteration  10: 169352.907 ops/s

# Run progress: 50.00% complete, ETA 00:12:34
# Fork: 2 of 2
# Warmup Iteration   1: 143310.084 ops/s
# Warmup Iteration   2: 153436.476 ops/s
# Warmup Iteration   3: 153957.648 ops/s
# Warmup Iteration   4: 154034.090 ops/s
# Warmup Iteration   5: 153864.121 ops/s
# Warmup Iteration   6: 153836.757 ops/s
# Warmup Iteration   7: 153835.491 ops/s
# Warmup Iteration   8: 153636.623 ops/s
Iteration   1: 152429.793 ops/s
