# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 2
# Warmup Iteration   1: 592138.628 ops/s
# Warmup Iteration   2: 618466.179 ops/s
# Warmup Iteration   3: 618264.297 ops/s
# Warmup Iteration   4: 615844.544 ops/s
# Warmup Iteration   5: 615763.732 ops/s
# Warmup Iteration   6: 615429.498 ops/s
# Warmup Iteration   7: 611656.044 ops/s
# Warmup Iteration   8: 619370.651 ops/s
Iteration   1: 603258.672 ops/s
Iteration   2: 619220.743 ops/s
Iteration   3: 599045.885 ops/s
Iteration   4: 619179.406 ops/s
Iteration   5: 618966.473 ops/s
Iteration   6: 619360.867 ops/s
Iteration   7: 619353.014 ops/s
Iteration   8: 618195.543 ops/s
Iteration   9: 615781.936 ops/s
Iteration  10: 617881.174 ops/s

# Run progress: 10.00% complete, ETA 00:22:38
# Fork: 2 of 2
# Warmup Iteration   1: 530762.654 ops/s
# Warmup Iteration   2: 568950.051 ops/s
# Warmup Iteration   3: 570108.550 ops/s
# Warmup Iteration   4: 572343.788 ops/s
# Warmup Iteration   5: 569471.040 ops/s
# Warmup Iteration   6: 572610.745 ops/s
# Warmup Iteration   7: 561835.974 ops/s
# Warmup Iteration   8: 567363.585 ops/s
Iteration   1: 572464.221 ops/s
Iteration   2: 572535.096 ops/s
Iteration   3: 572662.119 ops/s
Iteration   4: 571247.418 ops/s
Iteration   5: 553199.228 ops/s
Iteration   6: 570711.542 ops/s
Iteration   7: 572419.778 ops/s
Iteration   8: 570875.657 ops/s
Iteration   9: 571588.093 ops/s
Iteration  10: 571562.021 ops/s


Result "com.meylism.databind.Deserialization.dsljson":
  592475.444 ±(99.9%) 20879.561 ops/s [Average]
