# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 2
# Warmup Iteration   1: 5499.811 ops/s
# Warmup Iteration   2: 5534.484 ops/s
# Warmup Iteration   3: 5530.034 ops/s
# Warmup Iteration   4: 5526.819 ops/s
# Warmup Iteration   5: 5525.889 ops/s
# Warmup Iteration   6: 5541.388 ops/s
# Warmup Iteration   7: 5530.503 ops/s
# Warmup Iteration   8: 5536.685 ops/s
Iteration   1: 5507.072 ops/s
Iteration   2: 5520.320 ops/s
Iteration   3: 5543.313 ops/s
Iteration   4: 5541.537 ops/s
Iteration   5: 5514.972 ops/s
Iteration   6: 5556.487 ops/s
Iteration   7: 5549.637 ops/s
Iteration   8: 5530.429 ops/s
Iteration   9: 5507.701 ops/s
Iteration  10: 5508.605 ops/s

# Run progress: 10.00% complete, ETA 00:22:38
# Fork: 2 of 2
# Warmup Iteration   1: 6431.159 ops/s
# Warmup Iteration   2: 6506.528 ops/s
# Warmup Iteration   3: 6514.183 ops/s
# Warmup Iteration   4: 6521.638 ops/s
# Warmup Iteration   5: 6518.750 ops/s
# Warmup Iteration   6: 6516.468 ops/s
# Warmup Iteration   7: 6523.869 ops/s
# Warmup Iteration   8: 6517.393 ops/s
Iteration   1: 6496.230 ops/s
Iteration   2: 6509.107 ops/s
Iteration   3: 6520.497 ops/s
Iteration   4: 6527.363 ops/s
Iteration   5: 6507.043 ops/s
Iteration   6: 6502.365 ops/s
Iteration   7: 6520.048 ops/s
Iteration   8: 6503.353 ops/s
Iteration   9: 6502.317 ops/s
Iteration  10: 6500.998 ops/s


Result "com.meylism.databind.Deserialization.dsljson":
  6018.470 ±(99.9%) 437.146 ops/s [Average]
  (min, avg, max) = (5507.072, 6018.470, 6527.363), stdev = 503.418
  CI (99.9%): [5581.323, 6455.616] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.dsljson_reflection

# Run progress: 20.00% complete, ETA 00:20:07
# Fork: 1 of 2
# Warmup Iteration   1: 5750.972 ops/s
# Warmup Iteration   2: 5838.744 ops/s
# Warmup Iteration   3: 5841.541 ops/s
# Warmup Iteration   4: 5844.841 ops/s
# Warmup Iteration   5: 5839.834 ops/s
# Warmup Iteration   6: 5847.197 ops/s
# Warmup Iteration   7: 5841.788 ops/s
# Warmup Iteration   8: 5839.238 ops/s
Iteration   1: 5829.547 ops/s
Iteration   2: 5826.969 ops/s
Iteration   3: 5834.282 ops/s
Iteration   4: 5838.292 ops/s
Iteration   5: 5843.532 ops/s
Iteration   6: 5845.500 ops/s
Iteration   7: 5845.939 ops/s
Iteration   8: 5840.149 ops/s
Iteration   9: 5829.497 ops/s
Iteration  10: 5828.398 ops/s

# Run progress: 30.00% complete, ETA 00:17:36
# Fork: 2 of 2
# Warmup Iteration   1: 5757.710 ops/s
# Warmup Iteration   2: 5822.727 ops/s
# Warmup Iteration   3: 5815.107 ops/s
# Warmup Iteration   4: 5813.352 ops/s
# Warmup Iteration   5: 5836.988 ops/s
# Warmup Iteration   6: 5817.317 ops/s
# Warmup Iteration   7: 5823.888 ops/s
# Warmup Iteration   8: 5831.627 ops/s
Iteration   1: 5809.882 ops/s
Iteration   2: 5824.350 ops/s
Iteration   3: 5804.921 ops/s
Iteration   4: 5837.493 ops/s
Iteration   5: 5822.321 ops/s
Iteration   6: 5809.245 ops/s
Iteration   7: 5811.635 ops/s
Iteration   8: 5793.789 ops/s
Iteration   9: 5797.340 ops/s
Iteration  10: 5802.375 ops/s


Result "com.meylism.databind.Deserialization.dsljson_reflection":
  5823.773 ±(99.9%) 14.357 ops/s [Average]
  (min, avg, max) = (5793.789, 5823.773, 5845.939), stdev = 16.534
  CI (99.9%): [5809.415, 5838.130] (assumes normal distribution)


# JMH version: 1.34
# VM version: JDK 1.8.0_292, OpenJDK 64-Bit Server VM, 25.292-b10
# VM invoker: /usr/lib/jvm/adoptopenjdk-8-hotspot-amd64/jre/bin/java
# VM options: -Xms2g -Xmx5g
# Blackhole mode: full + dont-inline hint (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 8 iterations, 15 s each
# Measurement: 10 iterations, 3 s each
# Timeout: 10 min per iteration
# Threads: 4 threads, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.meylism.databind.Deserialization.gson

# Run progress: 40.00% complete, ETA 00:15:05
# Fork: 1 of 2
# Warmup Iteration   1: 4304.240 ops/s
# Warmup Iteration   2: 4377.200 ops/s
# Warmup Iteration   3: 4389.450 ops/s
# Warmup Iteration   4: 4388.392 ops/s
# Warmup Iteration   5: 4391.501 ops/s
# Warmup Iteration   6: 4391.728 ops/s
